,HTAG,Date,WHH,FTHG,WHA,IWA,LBD,AwayTeam,IWD,HTHG,WHD,FTR,FTAG,Div,IWH,HTR,LBH,LBA,HomeTeam,SeasonDate
3835,1,22/09/10,2.1,1,3.6,2.9,3.3,Ath Madrid,3.3,0,3.2,D,1,SP1,2.2,A,2.1,3.5,Valencia,2010
3836,0,22/09/10,2,0,3.75,3.3,3.4,Hercules,3.3,0,3.4,D,0,SP1,2,D,1.91,4,Zaragoza,2010
3837,0,23/09/10,1.83,0,4.33,4,3.3,Malaga,3.4,0,3.5,A,2,SP1,1.8,D,1.8,3.75,Getafe,2010
3838,0,23/09/10,1.5,1,7,6.5,4,Santander,3.9,1,4,D,1,SP1,1.45,H,1.44,8,Sevilla,2010
3839,0,23/09/10,1.73,1,5,4.3,3.2,La Coruna,3.4,1,3.5,H,0,SP1,1.75,H,1.73,4.33,Villarreal,2010
3840,0,25/09/10,5.5,1,1.62,1.6,3.75,Barcelona,3.6,0,3.75,A,3,SP1,5,D,5.5,1.62,Ath Bilbao,2010
3841,0,25/09/10,12,0,1.25,1.3,5.5,Real Madrid,5,0,5.5,D,0,SP1,8,D,12,1.25,Levante,2010
3842,2,25/09/10,3.4,0,2.2,2.1,3.3,Valencia,3.3,0,3.2,A,2,SP1,3.1,A,3.5,2.1,Sp Gijon,2010
3843,0,26/09/10,1.53,1,6.5,5.5,4.33,Zaragoza,3.9,1,3.8,H,0,SP1,1.5,H,1.44,7,Ath Madrid,2010
3844,0,26/09/10,2.2,1,3.5,3.3,3.3,Osasuna,3.1,1,3.1,H,0,SP1,2.1,H,2,3.8,Espanol,2010
3845,0,26/09/10,3.2,2,2.25,2.2,3.2,Sevilla,3.2,2,3.3,H,0,SP1,3,H,3.2,2,Hercules,2010
3846,2,26/09/10,2.1,0,3.6,3.3,3.4,Almeria,3.2,0,3.2,A,2,SP1,2.05,A,2,3.75,La Coruna,2010
3847,0,26/09/10,2,2,3.8,3.3,3.4,Sociedad,3.3,1,3.3,H,0,SP1,2,H,1.91,4,Mallorca,2010
3848,1,26/09/10,2.4,0,3,2.8,3.2,Getafe,3.2,0,3.2,A,1,SP1,2.3,A,2.25,2.75,Santander,2010
3849,3,27/09/10,2.88,2,2.5,2.4,3.4,Villarreal,3.3,2,3.2,A,3,SP1,2.65,A,2.8,2.4,Malaga,2010
3850,0,02/10/10,2.15,1,3.1,3,3.25,Espanol,3.2,0,3.25,H,0,SP1,2.2,D,2.25,3.25,Sociedad,2010
3851,0,02/10/10,1.62,2,5,5,3.75,Ath Bilbao,3.6,1,3.6,H,1,SP1,1.6,H,1.62,5.5,Valencia,2010
3852,1,02/10/10,2.05,2,3.4,3.3,3.4,Sp Gijon,3.3,0,3.25,D,2,SP1,2,A,2,3.75,Zaragoza,2010
3853,0,03/10/10,2.2,1,3,3.2,3.25,Malaga,3.2,0,3.25,D,1,SP1,2.1,D,2.25,3.25,Almeria,2010
3854,1,03/10/10,1.18,1,13,12,7,Mallorca,6,1,6,D,1,SP1,1.18,D,1.17,15,Barcelona,2010
3855,0,03/10/10,1.91,3,3.75,3.3,3.4,Hercules,3.3,2,3.3,H,0,SP1,2,H,2,3.75,Getafe,2010
3856,0,03/10/10,1.75,1,4.33,4,3.5,Levante,3.4,0,3.4,D,1,SP1,1.8,D,1.8,4.5,Osasuna,2010
3857,0,03/10/10,1.18,6,13,12,7,La Coruna,5.5,3,6,H,1,SP1,1.2,H,1.17,15,Real Madrid,2010
3858,0,03/10/10,2.15,3,3.1,2.9,3.25,Ath Madrid,3.3,2,3.25,H,1,SP1,2.2,H,2.25,3.25,Sevilla,2010
3859,0,03/10/10,1.62,2,5.5,5.4,3.75,Santander,3.7,2,3.5,H,0,SP1,1.55,H,1.62,5.5,Villarreal,2010
3860,0,16/10/10,1.8,2,4.5,4,3.5,Getafe,3.4,1,3.5,H,0,SP1,1.8,H,1.73,5,Ath Madrid,2010
3861,1,16/10/10,1.4,2,8,7,4.33,Valencia,4.1,0,4.5,H,1,SP1,1.4,A,1.4,8.5,Barcelona,2010
3862,2,16/10/10,8,1,1.4,1.37,4.6,Real Madrid,4.4,0,4.5,A,4,SP1,7.3,A,9,1.36,Malaga,2010
3863,0,17/10/10,1.83,2,4.33,4.3,3.5,Zaragoza,3.4,2,3.5,H,1,SP1,1.75,H,1.73,5,Ath Bilbao,2010
3864,0,17/10/10,2.38,0,3,3,3.2,Osasuna,3.2,0,3.2,D,0,SP1,2.2,D,2.38,3,La Coruna,2010
3865,0,17/10/10,2.5,2,2.8,2.8,3.3,Sociedad,3.2,0,3.2,H,1,SP1,2.3,D,2.4,2.88,Levante,2010
3866,1,17/10/10,2,0,3.75,3.7,3.4,Espanol,3.3,0,3.3,A,1,SP1,1.9,A,2,3.75,Mallorca,2010
3867,0,17/10/10,2.2,1,3.25,3.2,3.3,Almeria,3.2,1,3.25,H,0,SP1,2.1,H,2.2,3.3,Santander,2010
3868,0,17/10/10,3.25,2,2.2,2.2,3.4,Sevilla,3.2,1,3.25,H,0,SP1,3,H,3.4,2.1,Sp Gijon,2010
3869,1,18/10/10,2.8,2,2.5,2.5,3.3,Villarreal,3.3,2,3.2,D,2,SP1,2.5,H,2.8,2.5,Hercules,2010
3870,0,23/10/10,1.14,6,19,14,8,Santander,6.2,3,7.5,H,1,SP1,1.15,H,1.12,19,Real Madrid,2010
3871,2,23/10/10,1.57,1,6,5.4,3.75,Mallorca,3.7,1,3.8,A,2,SP1,1.55,A,1.57,6,Valencia,2010
3872,1,23/10/10,12,0,1.25,1.28,6,Barcelona,5,0,5.5,A,2,SP1,9,A,13,1.22,Zaragoza,2010
3873,1,24/10/10,2.25,1,3.2,3,3.25,Hercules,3.2,0,3.3,D,1,SP1,2.2,A,2.25,3.25,Almeria,2010
3874,0,24/10/10,1.8,2,4.5,4,3.5,Levante,3.4,1,3.5,H,1,SP1,1.8,H,1.73,5,Espanol,2010
3875,0,24/10/10,1.73,3,5,4.4,3.5,Sp Gijon,3.5,1,3.5,H,0,SP1,1.7,H,1.73,5,Getafe,2010
3876,0,24/10/10,2.15,3,3.5,3,3.3,Malaga,3.2,2,3.25,H,0,SP1,2.2,H,2.1,3.5,Osasuna,2010
3877,0,24/10/10,1.75,4,5,4.4,3.5,Ath Bilbao,3.5,2,3.4,H,3,SP1,1.7,H,1.73,5,Sevilla,2010
3878,0,24/10/10,2.25,2,3.2,2.9,3.25,Ath Madrid,3.3,1,3.25,H,0,SP1,2.2,H,2.25,3.25,Villarreal,2010
3879,0,25/10/10,2.1,3,3.6,3,3.25,La Coruna,3.2,1,3.25,H,0,SP1,2.2,H,2,3.75,Sociedad,2010
3880,0,30/10/10,1.29,5,10.5,7.8,5.5,Sevilla,4.6,2,5.5,H,0,SP1,1.33,H,1.29,10,Barcelona,2010
3881,0,30/10/10,10,1,1.3,1.3,5.5,Real Madrid,4.8,1,5,A,3,SP1,8.5,H,9,1.3,Hercules,2010
3882,1,30/10/10,1.44,1,7.5,6.5,4,Zaragoza,3.9,1,4.33,D,1,SP1,1.45,D,1.44,8,Valencia,2010
3883,0,31/10/10,2.05,3,3.6,3.3,3.4,Getafe,3.3,2,3.3,H,0,SP1,2,H,2,3.75,Ath Bilbao,2010
3884,1,31/10/10,1.53,1,6.5,5.4,4,Almeria,3.7,1,3.8,D,1,SP1,1.55,D,1.53,6,Ath Madrid,2010
3885,0,31/10/10,2.6,3,2.7,2.8,3.3,Espanol,3.1,1,3.2,H,0,SP1,2.4,H,2.62,2.62,La Coruna,2010
3886,1,31/10/10,2.1,1,3.5,3.2,3.5,Sociedad,3.2,0,3.3,A,2,SP1,2.1,A,2,3.6,Malaga,2010
3887,0,31/10/10,2.5,4,2.8,3.1,3.2,Osasuna,2.9,2,3.2,H,1,SP1,2.3,H,2.38,3,Santander,2010
3888,0,31/10/10,3.5,1,2.1,2.2,3.5,Villarreal,3.2,0,3.3,D,1,SP1,3,D,3.6,2,Sp Gijon,2010
3889,1,01/11/10,1.67,2,5.5,4.4,3.75,Levante,3.5,0,3.6,H,1,SP1,1.7,A,1.62,5.5,Mallorca,2010
3890,0,06/11/10,1.91,1,4.2,3.7,3.6,Malaga,3.3,1,3.3,H,0,SP1,1.9,H,1.8,4.33,Espanol,2010
3891,0,06/11/10,2.1,1,3.5,3.7,3.3,Santander,3.3,1,3.3,H,0,SP1,1.9,H,2.1,3.5,Sociedad,2010
3892,0,07/11/10,2.1,1,3.6,3.4,3.3,Sp Gijon,3.2,1,3.2,D,1,SP1,2,H,2.1,3.5,Almeria,2010
3893,2,07/11/10,8,1,1.36,1.35,5,Barcelona,4.5,0,4.8,A,3,SP1,7.3,A,10,1.3,Getafe,2010
3894,1,07/11/10,2.25,1,3.4,2.8,3.25,La Coruna,3.2,0,3.1,A,2,SP1,2.3,A,2.3,3.1,Levante,2010
3895,0,07/11/10,2.1,3,3.6,3.1,3.2,Hercules,3.3,1,3.2,H,0,SP1,2.1,H,2.1,3.6,Osasuna,2010
3896,0,07/11/10,1.3,2,10,8,5.5,Ath Madrid,5,2,5,H,0,SP1,1.3,H,1.3,9,Real Madrid,2010
3897,1,07/11/10,1.83,4,4.5,4.3,3.5,Ath Bilbao,3.4,2,3.3,H,1,SP1,1.75,H,1.8,4.5,Villarreal,2010
3898,1,07/11/10,2.3,3,3.2,2.7,3.3,Mallorca,3.2,0,3.2,H,2,SP1,2.4,A,2.37,2.87,Zaragoza,2010
3899,0,08/11/10,2.2,2,3.2,3.1,3.3,Valencia,3.3,0,3.3,H,0,SP1,2.1,D,2.2,3.3,Sevilla,2010
3900,0,13/11/10,1.7,1,5,4.6,3.75,Almeria,3.5,1,3.6,H,0,SP1,1.65,H,1.67,5,Ath Bilbao,2010
3901,0,13/11/10,1.62,3,5.5,5,3.75,Osasuna,3.6,2,3.8,H,0,SP1,1.6,H,1.62,5.5,Ath Madrid,2010
3902,1,13/11/10,1.25,3,12,9,6,Villarreal,5,1,5.5,H,1,SP1,1.28,D,1.22,12,Barcelona,2010
3903,1,14/11/10,2.2,2,3.3,3,3.3,Sociedad,3.2,0,3.25,H,1,SP1,2.2,A,2.2,3.3,Hercules,2010
3904,0,14/11/10,1.95,1,3.8,3.3,3.5,Levante,3.3,0,3.5,H,0,SP1,2,D,1.83,4,Malaga,2010
3905,0,14/11/10,1.8,0,4.6,4,3.4,La Coruna,3.4,0,3.4,D,0,SP1,1.8,D,1.83,4.5,Mallorca,2010
3906,0,14/11/10,2.35,0,3,3,3.25,Espanol,3.2,0,3.25,D,0,SP1,2.2,D,2.38,3,Santander,2010
3907,0,14/11/10,10,0,1.29,1.25,6,Real Madrid,5,0,5.25,A,1,SP1,10,D,10,1.25,Sp Gijon,2010
3908,0,14/11/10,1.57,2,5.5,5.4,3.75,Getafe,3.7,1,4,H,0,SP1,1.55,H,1.62,5.5,Valencia,2010
3909,1,14/11/10,3.1,1,2.3,2.3,3.25,Sevilla,3.2,0,3.25,A,2,SP1,2.8,A,3,2.38,Zaragoza,2010
3910,5,20/11/10,12,0,1.25,1.28,5.5,Barcelona,4.9,0,5.5,A,8,SP1,9,A,12,1.25,Almeria,2010
3911,1,20/11/10,1.18,5,15,13,6.5,Ath Bilbao,5.8,2,6.5,H,1,SP1,1.18,H,1.2,13,Real Madrid,2010
3912,1,20/11/10,2.05,1,3.4,3.1,3.3,Valencia,3.3,0,3.6,D,1,SP1,2.1,A,2.1,3.5,Villarreal,2010
3913,0,21/11/10,1.95,3,4,3.7,3.3,Hercules,3.3,1,3.3,H,0,SP1,1.9,H,1.91,4.2,Espanol,2010
3914,0,21/11/10,2.15,3,3.4,3.3,3.3,Malaga,3.3,2,3.25,H,0,SP1,2,H,2.2,3.3,La Coruna,2010
3915,0,21/11/10,2.38,3,3,2.8,3.25,Santander,3.2,3,3.25,H,1,SP1,2.3,H,2.25,3.25,Levante,2010
3916,0,21/11/10,1.85,1,4.33,3.8,3.3,Sp Gijon,3.4,0,3.4,H,0,SP1,1.85,D,1.91,4.2,Osasuna,2010
3917,1,21/11/10,1.67,1,5,5,3.75,Mallorca,3.6,0,3.75,A,2,SP1,1.6,A,1.62,5.5,Sevilla,2010
3918,0,21/11/10,2.8,2,2.4,2.4,3.3,Ath Madrid,3.2,1,3.25,A,4,SP1,2.7,H,2.8,2.5,Sociedad,2010
3919,1,22/11/10,1.85,1,4.33,4.3,3.5,Zaragoza,3.4,0,3.4,D,1,SP1,1.75,A,1.83,4.33,Getafe,2010
3920,1,27/11/10,1.67,2,5.5,4.4,3.3,Espanol,3.5,1,3.6,A,3,SP1,1.7,D,1.67,4.5,Ath Madrid,2010
3921,0,27/11/10,1.67,1,4.75,5,3.5,Getafe,3.6,1,4,A,3,SP1,1.6,H,1.57,5,Sevilla,2010
3922,2,27/11/10,3.25,0,2.2,2.25,3.2,Villarreal,3.2,0,3.25,A,3,SP1,2.9,A,3,2.1,Zaragoza,2010
3923,0,28/11/10,1.73,1,5,4.4,3.5,Osasuna,3.5,0,3.5,H,0,SP1,1.7,D,1.62,4.5,Ath Bilbao,2010
3924,1,28/11/10,1.8,3,4.5,3.8,3.25,Levante,3.4,1,3.5,H,1,SP1,1.85,D,1.91,3.4,Hercules,2010
3925,0,28/11/10,1.73,2,5,4.4,3.4,Malaga,3.5,0,3.5,H,0,SP1,1.7,D,1.67,4.33,Mallorca,2010
3926,0,28/11/10,2.25,1,3.3,2.8,3.2,La Coruna,3.2,0,3.2,H,0,SP1,2.3,D,2.25,2.75,Santander,2010
3927,2,28/11/10,2.1,1,3.6,3.3,3.2,Sociedad,3.3,1,3.2,A,3,SP1,2,A,2.1,3,Sp Gijon,2010
3928,0,28/11/10,1.4,2,8.5,7,4,Almeria,4.1,1,4.33,H,1,SP1,1.4,H,1.36,7,Valencia,2010
3929,0,29/11/10,2.1,5,3.4,3.3,3.6,Real Madrid,3.3,2,3.4,H,0,SP1,2,H,2,3.5,Barcelona,2010
3930,0,04/12/10,4,2,1.85,1.9,3.4,Ath Madrid,3.3,1,3.75,H,0,SP1,3.7,H,4.5,1.83,Levante,2010
3931,1,04/12/10,13,0,1.25,1.25,5.5,Barcelona,5,0,5.5,A,3,SP1,10,A,12,1.25,Osasuna,2010
3932,0,04/12/10,1.44,2,6.5,7.3,5,Valencia,4.8,0,4.75,H,0,SP1,1.33,D,1.33,9,Real Madrid,2010
3933,0,05/12/10,2.25,1,3.3,3.1,3.25,Zaragoza,3.3,0,3.2,D,1,SP1,2.1,D,2.2,3.3,Almeria,2010
3934,0,05/12/10,1.73,1,5,4.6,3.5,Sp Gijon,3.5,0,3.6,H,0,SP1,1.65,D,1.67,5.5,Espanol,2010
3935,0,05/12/10,2.05,3,3.5,3.3,3.3,Mallorca,3.3,2,3.5,H,0,SP1,2,H,2.1,3.5,Getafe,2010
3936,1,05/12/10,2.05,4,3.6,3.1,3.3,Santander,3.3,2,3.4,H,1,SP1,2.1,H,2.1,3.5,Malaga,2010
3937,0,05/12/10,2.38,2,2.9,2.8,3.3,Ath Bilbao,3.2,1,3.4,H,0,SP1,2.3,H,2.4,2.88,Sociedad,2010
3938,0,05/12/10,1.8,1,4.2,3.7,3.4,Sevilla,3.3,1,3.75,H,0,SP1,1.9,H,1.91,4,Villarreal,2010
3939,0,06/12/10,2.25,1,3.4,3.8,3.3,Hercules,3.4,0,3.1,H,0,SP1,1.85,D,2.2,3.25,La Coruna,2010
3940,0,11/12/10,1.53,2,7,5.4,3.8,La Coruna,3.7,2,3.75,H,0,SP1,1.55,H,1.53,6.5,Ath Madrid,2010
3941,0,11/12/10,2.5,1,2.75,2.5,3.25,Villarreal,3.3,0,3.3,H,0,SP1,2.5,D,2.5,2.8,Getafe,2010
3942,0,11/12/10,1.4,1,8,7,4.2,Almeria,4.1,0,4.5,A,3,SP1,1.4,D,1.44,7.5,Sevilla,2010
3943,1,12/12/10,1.91,2,4,3.7,3.3,Espanol,3.3,0,3.5,H,1,SP1,1.9,A,2,3.8,Ath Bilbao,2010
3944,0,12/12/10,1.1,5,17,15,9,Sociedad,7.3,2,10,H,0,SP1,1.1,H,1.1,21,Barcelona,2010
3945,1,12/12/10,2.2,4,3.3,3.7,3.25,Malaga,3.3,0,3.3,H,1,SP1,1.9,A,2.2,3.3,Hercules,2010
3946,0,12/12/10,1.73,0,4.5,4.6,3.5,Santander,3.5,0,3.75,A,1,SP1,1.65,D,1.73,5,Mallorca,2010
3947,0,12/12/10,2,1,3.75,3.3,3.3,Levante,3.3,0,3.3,D,1,SP1,2,D,2,3.8,Sp Gijon,2010
3948,2,12/12/10,10,1,1.29,1.25,6,Real Madrid,5,0,5.5,A,3,SP1,10,A,10,1.25,Zaragoza,2010
3949,1,13/12/10,1.44,3,7,7,4.33,Osasuna,4.1,3,4.33,D,3,SP1,1.4,H,1.4,8.5,Valencia,2010
3950,2,18/12/10,11,1,1.25,1.33,5,Barcelona,4.6,0,6,A,5,SP1,7.8,A,11,1.29,Espanol,2010
3951,0,18/12/10,2.05,1,4,3.8,3.4,Sp Gijon,3.4,1,3.1,D,1,SP1,1.85,H,1.91,4,La Coruna,2010
3952,1,18/12/10,2.7,1,2.6,2.65,3.3,Ath Bilbao,3.3,1,3.3,A,2,SP1,2.4,D,2.6,2.62,Levante,2010
3953,1,18/12/10,3.1,1,2.3,2.3,3.3,Valencia,3.3,1,3.3,A,2,SP1,2.75,D,2.88,2.38,Sociedad,2010
3954,1,18/12/10,1.6,3,5.5,5.7,3.75,Mallorca,3.8,2,4,H,1,SP1,1.5,H,1.53,6.5,Villarreal,2010
3955,1,19/12/10,2.5,2,2.88,2.7,3.25,Getafe,3.2,2,3.2,A,3,SP1,2.4,H,2.6,2.75,Almeria,2010
3956,1,19/12/10,3.1,0,2.2,2.1,3.3,Ath Madrid,3.3,0,3.5,A,3,SP1,3.1,A,3.3,2.2,Malaga,2010
3957,0,19/12/10,2,0,3.8,3.8,3.4,Zaragoza,3.4,0,3.4,D,0,SP1,1.85,D,1.91,4,Osasuna,2010
3958,0,19/12/10,1.2,1,12,11,6,Sevilla,5.3,0,7,H,0,SP1,1.22,D,1.22,13,Real Madrid,2010
3959,0,20/12/10,1.95,0,4.2,3.3,3.4,Hercules,3.3,0,3.25,D,0,SP1,2,D,1.91,4,Santander,2010
3960,1,02/01/11,1.67,1,5.5,4.4,3.3,La Coruna,3.5,0,3.6,A,2,SP1,1.7,A,1.62,5,Ath Bilbao,2010
3961,0,02/01/11,1.06,2,29,20,8,Levante,7.5,0,12,H,1,SP1,1.07,D,1.07,15,Barcelona,2010
3962,0,02/01/11,1.65,1,5,5,3.5,Osasuna,3.6,1,4,H,0,SP1,1.6,H,1.57,5,Sevilla,2010
3963,1,02/01/11,2.15,1,3.4,3.1,3.2,Malaga,3.3,1,3.3,A,2,SP1,2.1,D,2.1,3,Sp Gijon,2010
3964,1,02/01/11,1.67,2,5,5,3.5,Espanol,3.6,1,3.8,H,1,SP1,1.6,D,1.57,5,Valencia,2010
3965,0,03/01/11,1.5,0,6.5,6.5,3.75,Santander,3.9,0,4.2,D,0,SP1,1.45,D,1.4,7,Ath Madrid,2010
3966,2,03/01/11,9,2,1.33,1.3,4.5,Real Madrid,4.8,1,5,A,3,SP1,8.5,A,8,1.29,Getafe,2010
3967,0,03/01/11,1.8,3,4.6,3.8,3.4,Hercules,3.4,2,3.5,H,0,SP1,1.85,H,1.73,4,Mallorca,2010
3968,0,03/01/11,1.5,2,6.5,7,3.75,Almeria,4.1,1,4.2,H,0,SP1,1.4,H,1.4,7,Villarreal,2010
3969,1,03/01/11,2.2,2,3.3,3,3.2,Sociedad,3.2,1,3.3,H,1,SP1,2.2,D,2.2,2.8,Zaragoza,2010
3970,1,08/01/11,13,0,1.2,1.25,6,Barcelona,5,0,6.5,A,4,SP1,10,A,15,1.2,La Coruna,2010
3971,0,08/01/11,2.3,1,3.1,2.75,3.4,Ath Bilbao,3.3,0,3.25,D,1,SP1,2.3,D,2.3,3,Malaga,2010
3972,1,08/01/11,3,2,2.38,2.5,3.3,Sevilla,3.3,2,3.25,A,3,SP1,2.5,H,2.8,2.5,Sociedad,2010
3973,0,09/01/11,1.8,4,4.5,4,3.5,Zaragoza,3.4,3,3.5,H,0,SP1,1.8,H,1.8,4.5,Espanol,2010
3974,0,09/01/11,4.2,0,1.83,1.75,3.2,Valencia,3.4,0,3.5,A,1,SP1,4.3,D,4.33,1.91,Levante,2010
3975,0,09/01/11,1.73,4,4.75,4.6,3.4,Almeria,3.5,2,3.6,H,1,SP1,1.65,H,1.8,4,Mallorca,2010
3976,0,09/01/11,2.38,0,3,2.7,3.25,Getafe,3.2,0,3.25,D,0,SP1,2.4,D,2.38,3,Osasuna,2010
3977,2,09/01/11,1.3,4,9,7.8,5.5,Villarreal,4.6,2,5.5,H,2,SP1,1.33,D,1.3,9,Real Madrid,2010
3978,0,09/01/11,2,1,3.75,4,3.4,Sp Gijon,3.4,1,3.3,D,1,SP1,1.8,H,1.91,4,Santander,2010
3979,0,10/01/11,3,4,2.35,2.4,3.25,Ath Madrid,3.3,4,3.25,H,1,SP1,2.6,H,3,2.38,Hercules,2010
3980,0,15/01/11,1.73,2,4.75,4.3,3.75,Santander,3.4,2,3.6,H,1,SP1,1.75,H,1.67,5,Ath Bilbao,2010
3981,2,15/01/11,1.73,0,4.75,4.4,3.5,Sociedad,3.5,0,3.6,A,4,SP1,1.7,A,1.73,5,Getafe,2010
3982,1,15/01/11,1.73,1,4.5,4.4,3.75,Espanol,3.5,0,3.75,A,2,SP1,1.7,A,1.67,5,Sevilla,2010
3983,0,15/01/11,2.2,2,3.3,2.8,3.3,Hercules,3.2,2,3.25,H,0,SP1,2.3,H,2.2,3.3,Sp Gijon,2010
3984,0,15/01/11,1.44,4,7.5,6.5,4.2,Osasuna,3.9,1,4.2,H,2,SP1,1.45,H,1.44,7.5,Villarreal,2010
3985,0,15/01/11,1.85,1,4.33,3.8,3.3,Levante,3.4,1,3.5,H,0,SP1,1.85,H,1.91,4.2,Zaragoza,2010
3986,0,16/01/11,12,1,1.25,1.22,6,Real Madrid,5.3,0,5.5,D,1,SP1,11,D,12,1.22,Almeria,2010
3987,0,16/01/11,1.1,4,19,15,11,Malaga,7.3,3,9.5,H,1,SP1,1.1,H,1.08,21,Barcelona,2010
3988,0,16/01/11,1.44,2,7.5,5.7,4,La Coruna,3.8,0,4.2,H,0,SP1,1.5,D,1.44,8,Valencia,2010
3989,0,17/01/11,1.73,3,4.8,4.3,3.6,Mallorca,3.4,2,3.6,H,0,SP1,1.75,H,1.8,4.33,Ath Madrid,2010
3990,0,22/01/11,1.05,3,34,20,11,Santander,8,2,13,H,0,SP1,1.08,H,1.07,26,Barcelona,2010
3991,0,22/01/11,1.4,4,8,7.3,4.2,Levante,4.5,3,4.5,H,1,SP1,1.35,H,1.44,7.5,Sevilla,2010
3992,2,22/01/11,1.5,4,6.5,7.3,4.2,Malaga,4.5,1,4,H,3,SP1,1.35,A,1.44,7.5,Valencia,2010
3993,1,23/01/11,2.25,3,3.3,3.1,3.3,Osasuna,3.3,2,3.1,H,2,SP1,2.1,H,2.1,3.5,Almeria,2010
3994,0,23/01/11,2.1,1,3.5,3.1,3.2,Espanol,3.3,1,3.25,A,3,SP1,2.1,H,2.2,3.4,Getafe,2010
3995,0,23/01/11,1.17,1,15,14,7.5,Mallorca,6.2,0,7,H,0,SP1,1.15,D,1.17,13,Real Madrid,2010
3996,0,23/01/11,2.8,1,2.5,2.3,3.25,Ath Madrid,3.3,0,3.2,H,0,SP1,2.75,D,3,2.38,Sp Gijon,2010
3997,1,23/01/11,1.53,2,6.5,6.5,4,Sociedad,3.9,1,3.8,H,1,SP1,1.45,D,1.5,7,Villarreal,2010
3998,0,23/01/11,2,1,3.75,3.1,3.4,La Coruna,3.3,1,3.3,H,0,SP1,2.1,H,2,3.75,Zaragoza,2010
3999,0,24/01/11,1.7,3,5,4.3,3.75,Hercules,3.4,1,3.6,H,0,SP1,1.75,H,1.67,5,Ath Bilbao,2010
4000,1,29/01/11,15,0,1.18,1.2,7.5,Barcelona,5.5,0,6.5,A,3,SP1,12,A,13,1.17,Hercules,2010
4001,0,29/01/11,3.3,3,2.2,2.3,3.25,Sevilla,3.3,1,3.25,D,3,SP1,2.75,H,3.25,2.25,La Coruna,2010
4002,0,29/01/11,2.88,2,2.45,2.5,3.25,Getafe,3.3,0,3.25,H,0,SP1,2.5,D,2.7,2.6,Levante,2010
4003,1,29/01/11,1.95,1,3.75,3.3,3.4,Zaragoza,3.3,1,3.5,A,2,SP1,2,D,1.91,4,Malaga,2010
4004,1,29/01/11,1.8,0,4.5,4.3,3.5,Sp Gijon,3.4,0,3.5,A,4,SP1,1.75,A,1.73,5,Mallorca,2010
4005,0,29/01/11,2,2,3.75,4,3.4,Almeria,3.4,1,3.3,H,0,SP1,1.8,H,2,3.75,Sociedad,2010
4006,1,30/01/11,1.8,0,4.5,4.1,3.5,Ath Bilbao,3.5,0,3.5,A,2,SP1,1.75,A,1.83,4.33,Ath Madrid,2010
4007,1,30/01/11,2.5,0,2.8,2.8,3.3,Villarreal,3.1,0,3.25,A,1,SP1,2.4,A,2.38,2.9,Espanol,2010
4008,0,30/01/11,10,1,1.29,1.27,5,Real Madrid,5,0,5.25,H,0,SP1,10,D,9,1.33,Osasuna,2010
4009,0,31/01/11,3.5,1,2.1,2.1,3.3,Valencia,3.3,1,3.3,D,1,SP1,3.1,H,3.3,2.2,Santander,2010
4010,1,05/02/11,2.6,3,2.7,2.55,3.3,Espanol,3.2,3,3.25,H,2,SP1,2.55,H,2.5,2.8,Almeria,2010
4011,0,05/02/11,1.67,3,5,4.4,3.75,Sp Gijon,3.5,2,3.75,H,0,SP1,1.7,H,1.67,5,Ath Bilbao,2010
4012,0,05/02/11,1.17,3,15,12,8,Ath Madrid,6.7,2,7,H,0,SP1,1.15,H,1.14,15,Barcelona,2010
4013,0,05/02/11,1.8,4,4.5,3.7,3.3,La Coruna,3.3,3,3.5,H,1,SP1,1.9,H,1.91,4.2,Getafe,2010
4014,1,05/02/11,2.1,1,3.5,3.3,3.3,Mallorca,3.3,1,3.25,D,1,SP1,2,D,2.1,3.5,Osasuna,2010
4015,0,05/02/11,1.29,0,10,8.5,5.5,Levante,4.8,0,5.25,A,1,SP1,1.3,D,1.25,12,Villarreal,2010
4016,1,05/02/11,2.05,1,3.6,3.3,3.4,Santander,3.3,1,3.3,D,1,SP1,2,D,2,3.75,Zaragoza,2010
4017,0,06/02/11,1.17,4,15,11.5,7.5,Sociedad,6.5,3,7,H,1,SP1,1.17,H,1.17,13,Real Madrid,2010
4018,0,06/02/11,1.53,0,6.5,5.5,4,Malaga,3.9,0,3.8,D,0,SP1,1.5,D,1.57,5.5,Sevilla,2010
4019,0,06/02/11,1.44,2,7.5,8,4.5,Hercules,5,1,4.2,H,0,SP1,1.3,H,1.4,8,Valencia,2010
4020,1,12/02/11,2.15,1,3.4,3,3.2,Valencia,3.2,1,3.25,A,2,SP1,2.2,D,2,3.2,Ath Madrid,2010
4021,1,12/02/11,3.1,3,2.3,2.3,3.2,Sevilla,3.2,2,3.25,H,2,SP1,2.8,H,2.75,2.25,Santander,2010
4022,0,12/02/11,15,1,1.18,1.2,5.5,Barcelona,5.5,1,6.5,D,1,SP1,12,H,12,1.17,Sp Gijon,2010
4023,1,13/02/11,7,0,1.44,1.5,3.75,Real Madrid,3.8,0,4.33,A,1,SP1,5.7,A,6,1.44,Espanol,2010
4024,1,13/02/11,2.1,2,3.5,3.1,3.2,Zaragoza,3.3,0,3.3,H,1,SP1,2.1,A,2,3.2,Hercules,2010
4025,0,13/02/11,3.4,1,2.15,2.1,3.2,Villarreal,3.2,0,3.25,H,0,SP1,3.2,D,3,2.1,La Coruna,2010
